year,quarter,period_end,region_code,org_code,org_name,sector,available_beds,occupied_beds,occupancy_rate
2025-26,Q3,December,Y58,RWV,DEVON PARTNERSHIP NHS TRUST,Learning Disabilities,3.6956521739130435,2.4347826086956523,65.88235294117646
2025-26,Q3,December,Y59,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,Learning Disabilities,8.717391304347826,5.423913043478261,62.21945137157107
2025-26,Q3,December,Y59,RX2,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,Learning Disabilities,8.0,5.0,62.5
2025-26,Q3,December,Y63,RX3,"TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",Learning Disabilities,106.93478260869566,60.77173913043478,56.83065663752795
2025-26,Q3,December,Y63,RX4,"CUMBRIA,  NORTHUMBERLAND,  TYNE AND WEAR NHS FOUNDATION TRUST",Learning Disabilities,75.0,57.82608695652174,77.10144927536233
2025-26,Q3,December,Y62,RXA,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,Learning Disabilities,29.0,14.73913043478261,50.82458770614693
2025-26,Q3,December,Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,Learning Disabilities,24.0,14.75,61.458333333333336
2025-26,Q3,December,Y59,RXX,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST,Learning Disabilities,7.0,2.5543478260869565,36.49068322981366
2025-26,Q3,December,Y61,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,Learning Disabilities,1.1195652173913044,1.1195652173913044,100.0
2025-26,Q3,December,Y60,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,Learning Disabilities,20.0,2.4347826086956523,12.173913043478262
2025-26,Q3,December,Y60,RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,Learning Disabilities,71.0,46.95652173913044,66.13594611145132
2025-26,Q3,December,Y63,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,Learning Disabilities,8.0,3.9239130434782608,49.04891304347826
2025-26,Q3,December,Y60,TAJ,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,Learning Disabilities,18.0,4.543478260869565,25.24154589371981
2025-26,Q4,March,Y56,G6V2S,NORTH LONDON NHS FOUNDATION TRUST,Learning Disabilities,27.0,15.066666666666666,55.80246913580247
2025-26,Q4,March,Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,Learning Disabilities,17.0,11.933333333333334,70.19607843137256
2025-26,Q4,March,Y63,RGD,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,Learning Disabilities,10.0,7.0,70.0
2025-26,Q4,March,Y60,RHA,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,Learning Disabilities,59.31111111111111,54.91111111111111,92.58149119520421
2025-26,Q4,March,Y60,RLY,NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,Learning Disabilities,9.0,7.0777777777777775,78.64197530864197
2025-26,Q4,March,Y61,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,Learning Disabilities,6.0,3.1222222222222222,52.03703703703704
2025-26,Q4,March,Y59,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Learning Disabilities,4.0,0.18888888888888888,4.722222222222222
2025-26,Q4,March,Y59,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,Learning Disabilities,10.0,6.722222222222222,67.22222222222223
2025-26,Q4,March,Y56,RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,Learning Disabilities,12.0,11.933333333333334,99.44444444444444
2025-26,Q4,March,Y60,RRE,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,Learning Disabilities,12.0,10.0,83.33333333333334
2025-26,Q4,March,Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,Learning Disabilities,6.0,2.4,40.0
2025-26,Q4,March,Y58,RTQ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,Learning Disabilities,6.955555555555556,1.2777777777777777,18.37060702875399
2025-26,Q4,March,Y56,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,Learning Disabilities,4.0,1.4444444444444444,36.11111111111111
2025-26,Q4,March,Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,Learning Disabilities,14.0,4.766666666666667,34.04761904761905
2025-26,Q4,March,Y59,RW1,SOUTHERN HEALTH NHS FOUNDATION TRUST,Learning Disabilities,9.922222222222222,6.111111111111111,61.59014557670772
2025-26,Q4,March,Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,Learning Disabilities,90.14444444444445,56.422222222222224,62.59090348822877
2025-26,Q4,March,Y61,RWR,HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,Learning Disabilities,23.044444444444444,16.933333333333334,73.48119575699133
2025-26,Q4,March,Y58,RWV,DEVON PARTNERSHIP NHS TRUST,Learning Disabilities,5.622222222222222,5.411111111111111,96.24505928853756
2025-26,Q4,March,Y59,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,Learning Disabilities,8.0,5.022222222222222,62.77777777777778
2025-26,Q4,March,Y59,RX2,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,Learning Disabilities,9.333333333333334,4.888888888888889,52.38095238095239
2025-26,Q4,March,Y63,RX3,"TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",Learning Disabilities,107.0,59.81111111111111,55.89823468328141
2025-26,Q4,March,Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",Learning Disabilities,65.0,57.3,88.15384615384615
2025-26,Q4,March,Y62,RXA,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,Learning Disabilities,11.322222222222223,11.322222222222223,100.0
2025-26,Q4,March,Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,Learning Disabilities,16.0,11.0,68.75
2025-26,Q4,March,Y59,RXX,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST,Learning Disabilities,7.0,2.888888888888889,41.269841269841265
2025-26,Q4,March,Y61,RY3,EAST OF ENGLAND COMMUNITY HEALTH AND CARE NHS TRUST,Learning Disabilities,1.0222222222222221,1.0222222222222221,100.0
2025-26,Q4,March,Y60,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,Learning Disabilities,20.0,3.088888888888889,15.444444444444445
2025-26,Q4,March,Y60,RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,Learning Disabilities,66.0,46.75555555555555,70.84175084175084
2025-26,Q4,March,Y63,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,Learning Disabilities,8.0,4.0,50.0
2025-26,Q4,March,Y60,TAJ,BLACK COUNTRY HEALTHCARE NHS FOUNDATION TRUST,Learning Disabilities,18.0,3.077777777777778,17.098765432098766
2025-26,Q1,June,Y56,R1H,BARTS HEALTH NHS TRUST,Maternity,193.1978021978022,136.6043956043956,70.70701325294351
2025-26,Q1,June,Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Maternity,61.0,41.582417582417584,68.1678976760944
2025-26,Q1,June,Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Maternity,88.86813186813187,35.967032967032964,40.47236305181154
2025-26,Q1,June,Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Maternity,62.8021978021978,35.59340659340659,56.675415573053364
2025-26,Q1,June,Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,Maternity,55.0,41.56043956043956,75.56443556443557
2025-26,Q1,June,Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",Maternity,66.0,56.0,84.84848484848484
2025-26,Q1,June,Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,Maternity,76.0,59.30769230769231,78.03643724696356
2025-26,Q1,June,Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,Maternity,75.0,63.05494505494506,84.07326007326009
2025-26,Q1,June,Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,Maternity,58.0,31.34065934065934,54.03561955286092
2025-26,Q1,June,Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Maternity,63.0,29.46153846153846,46.76434676434676
2025-26,Q1,June,Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,Maternity,120.0,70.27472527472527,58.56227106227105
2025-26,Q1,June,Y56,RKE,WHITTINGTON HEALTH NHS TRUST,Maternity,37.07692307692308,22.164835164835164,59.78067575577949
2025-26,Q1,June,Y56,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Maternity,91.0,64.06593406593407,70.4021253471803
2025-26,Q1,June,Y56,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,Maternity,41.0,29.857142857142858,72.82229965156795
2025-26,Q1,June,Y56,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Maternity,32.010989010989015,16.087912087912088,50.25746652935118
2025-26,Q1,June,Y56,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Maternity,95.0,30.032967032967033,31.61364950838635
2025-26,Q1,June,Y56,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Maternity,62.07692307692308,57.68131868131868,92.91910072579216
2025-26,Q1,June,Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Maternity,60.0,32.956043956043956,54.926739926739934
2025-26,Q1,June,Y58,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Maternity,72.02197802197803,41.142857142857146,57.12541959108941
2025-26,Q1,June,Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Maternity,32.0,12.0,37.5
2025-26,Q1,June,Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,Maternity,57.989010989010985,29.175824175824175,50.3126776577601
2025-26,Q1,June,Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,Maternity,70.71428571428571,32.120879120879124,45.42346542346543
2025-26,Q1,June,Y58,RH5,SOMERSET NHS FOUNDATION TRUST,Maternity,52.527472527472526,28.615384615384617,54.476987447698754
2025-26,Q1,June,Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,Maternity,60.32967032967033,16.912087912087912,28.0327868852459
2025-26,Q1,June,Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,Maternity,58.0,48.527472527472526,83.66805608184919
2025-26,Q1,June,Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,Maternity,30.0,23.505494505494507,78.35164835164836
2025-26,Q1,June,Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,Maternity,24.0,14.505494505494505,60.43956043956044
2025-26,Q1,June,Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,Maternity,46.0,20.0,43.47826086956522
2025-26,Q1,June,Y58,RVJ,NORTH BRISTOL NHS TRUST,Maternity,60.32967032967033,49.0989010989011,81.38433515482697
2025-26,Q1,June,Y59,R1F,ISLE OF WIGHT NHS TRUST,Maternity,16.0,7.78021978021978,48.62637362637363
2025-26,Q1,June,Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Maternity,63.0,15.384615384615385,24.42002442002442
2025-26,Q1,June,Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,Maternity,128.02197802197801,62.010989010989015,48.43776824034335
2025-26,Q1,June,Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,Maternity,56.31868131868132,36.18681318681319,64.25365853658536
2025-26,Q1,June,Y59,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,Maternity,44.0,40.23076923076923,91.43356643356644
2025-26,Q1,June,Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,Maternity,41.91208791208791,38.78021978021978,92.52753015207131
2025-26,Q1,June,Y59,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,Maternity,90.05494505494505,32.010989010989015,35.546064673581455
2025-26,Q1,June,Y59,RN7,DARTFORD AND GRAVESHAM NHS TRUST,Maternity,36.0,34.64835164835165,96.24542124542124
2025-26,Q1,June,Y59,RPA,MEDWAY NHS FOUNDATION TRUST,Maternity,45.857142857142854,31.813186813186814,69.3745506829619
2025-26,Q1,June,Y59,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Maternity,101.0,77.18681318681318,76.42258731367642
2025-26,Q1,June,Y59,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,Maternity,54.0,40.472527472527474,74.94912494912495
2025-26,Q1,June,Y59,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,Maternity,28.0,17.24175824175824,61.57770800627943
2025-26,Q1,June,Y59,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,Maternity,82.34065934065934,47.67032967032967,57.894034432136664
2025-26,Q1,June,Y59,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,Maternity,43.0,19.54945054945055,45.46383848709431
2025-26,Q1,June,Y59,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,Maternity,23.736263736263737,17.835164835164836,75.13888888888889
2025-26,Q1,June,Y59,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Maternity,57.0,36.72527472527472,64.4303065355697
2025-26,Q1,June,Y59,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,Maternity,139.0,64.58241758241758,46.462170922602574
2025-26,Q1,June,Y60,RBK,WALSALL HEALTHCARE NHS TRUST,Maternity,30.285714285714285,16.64835164835165,54.97097242380262
2025-26,Q1,June,Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Maternity,34.0,21.395604395604394,62.928248222365866
2025-26,Q1,June,Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,Maternity,40.0,35.26373626373626,88.15934065934066
2025-26,Q1,June,Y60,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Maternity,64.0,54.91208791208791,85.80013736263736
2025-26,Q1,June,Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,Maternity,48.0,30.46153846153846,63.46153846153846
2025-26,Q1,June,Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,Maternity,75.0,21.560439560439562,28.747252747252748
2025-26,Q1,June,Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,Maternity,50.0,41.94505494505494,83.89010989010988
2025-26,Q1,June,Y60,RLQ,WYE VALLEY NHS TRUST,Maternity,17.0,8.87912087912088,52.23012281835812
2025-26,Q1,June,Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,Maternity,23.0,23.0,100.0
2025-26,Q1,June,Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,Maternity,49.0,26.65934065934066,54.4068176721238
2025-26,Q1,June,Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,Maternity,70.0,35.76923076923077,51.098901098901095
2025-26,Q1,June,Y60,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,Maternity,131.53846153846155,128.53846153846155,97.71929824561404
2025-26,Q1,June,Y60,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,Maternity,116.57142857142857,61.2967032967033,52.58295625942685
2025-26,Q1,June,Y60,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,Maternity,164.2967032967033,102.17582417582418,62.189820078924484
2025-26,Q1,June,Y60,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Maternity,124.0,98.48351648351648,79.4221907125133
2025-26,Q1,June,Y60,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,Maternity,62.0,44.27472527472528,71.41084721729884
2025-26,Q1,June,Y60,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Maternity,118.56043956043956,70.67032967032966,59.60700713689868
2025-26,Q1,June,Y60,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Maternity,70.0,46.97802197802198,67.11145996860283
2025-26,Q1,June,Y60,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,Maternity,37.0,23.846153846153847,64.44906444906445
2025-26,Q1,June,Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Maternity,133.0,84.9010989010989,63.835412707593164
2025-26,Q1,June,Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,Maternity,66.93406593406593,66.93406593406593,100.0
2025-26,Q1,June,Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",Maternity,19.0,13.571428571428571,71.42857142857143
2025-26,Q1,June,Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Maternity,43.0,32.46153846153846,75.49194991055455
2025-26,Q1,June,Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,Maternity,64.0,40.72527472527472,63.63324175824175
2025-26,Q1,June,Y61,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Maternity,109.0,45.69230769230769,41.919548341566696
2025-26,Q1,June,Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Maternity,30.0,11.76923076923077,39.23076923076923
2025-26,Q1,June,Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Maternity,41.0,15.956043956043956,38.91718038059502
2025-26,Q1,June,Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Maternity,59.75824175824176,46.73626373626374,78.20890033100405
2025-26,Q1,June,Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Maternity,79.63736263736264,34.0989010989011,42.81771767627984
2025-26,Q1,June,Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,Maternity,47.0,25.417582417582416,54.079962590600886
2025-26,Q1,June,Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,Maternity,70.0,38.956043956043956,55.65149136577708
2025-26,Q1,June,Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,Maternity,60.56043956043956,49.18681318681319,81.21937942297224
2025-26,Q1,June,Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Maternity,204.72527472527472,147.8901098901099,72.23832528180355
2025-26,Q1,June,Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Maternity,32.0,22.186813186813186,69.33379120879121
2025-26,Q1,June,Y62,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,Maternity,66.47252747252747,38.46153846153846,57.86080343858488
2025-26,Q1,June,Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Maternity,27.0,2.230769230769231,8.262108262108264
2025-26,Q1,June,Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,Maternity,86.83516483516483,59.73626373626374,68.79271070615034
2025-26,Q1,June,Y62,RJN,EAST CHESHIRE NHS TRUST,Maternity,28.0,7.483516483516484,26.726844583987443
2025-26,Q1,June,Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,Maternity,41.0,16.417582417582416,40.04288394532296
2025-26,Q1,June,Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,Maternity,66.0,44.46153846153846,67.36596736596736
2025-26,Q1,June,Y62,RMC,BOLTON NHS FOUNDATION TRUST,Maternity,53.0,48.879120879120876,92.22475637569977
2025-26,Q1,June,Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,Maternity,31.87912087912088,17.53846153846154,55.01551189245089
2025-26,Q1,June,Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",Maternity,28.307692307692307,9.791208791208792,34.588509316770185
2025-26,Q1,June,Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Maternity,37.89010989010989,20.692307692307693,54.611368909512755
2025-26,Q1,June,Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,Maternity,47.18681318681319,17.065934065934066,36.16674429436423
2025-26,Q1,June,Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,Maternity,40.505494505494504,19.714285714285715,48.6706456863809
2025-26,Q1,June,Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,Maternity,33.40659340659341,19.23076923076923,57.565789473684205
2025-26,Q1,June,Y62,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,Maternity,62.0,34.15384615384615,55.08684863523573
2025-26,Q1,June,Y62,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,Maternity,72.0,46.714285714285715,64.88095238095238
2025-26,Q1,June,Y63,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Maternity,84.53846153846153,76.58241758241758,90.58884700376966
2025-26,Q1,June,Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,Maternity,66.81318681318682,18.692307692307693,27.976973684210527
2025-26,Q1,June,Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,Maternity,26.725274725274726,12.54945054945055,46.95723684210526
2025-26,Q1,June,Y63,RCF,AIREDALE NHS FOUNDATION TRUST,Maternity,28.681318681318682,15.351648351648352,53.524904214559385
2025-26,Q1,June,Y63,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,Maternity,32.0,20.34065934065934,63.56456043956044
2025-26,Q1,June,Y63,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,Maternity,23.582417582417584,20.285714285714285,86.02050326188257
2025-26,Q1,June,Y63,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,Maternity,59.31868131868132,47.032967032967036,79.28862541682105
2025-26,Q1,June,Y63,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,Maternity,67.50549450549451,42.07692307692308,62.33110857887026
2025-26,Q1,June,Y63,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,Maternity,39.0,19.186813186813186,49.196956889264584
2025-26,Q1,June,Y63,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Maternity,77.0,41.68131868131868,54.13158270301127
2025-26,Q1,June,Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,Maternity,16.0,11.582417582417582,72.39010989010988
2025-26,Q1,June,Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,Maternity,144.71428571428572,59.02197802197802,40.785177310350065
2025-26,Q1,June,Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,Maternity,117.78021978021978,45.92307692307692,38.99048329912297
2025-26,Q1,June,Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,Maternity,36.43956043956044,27.35164835164835,75.06031363088059
2025-26,Q1,June,Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,Maternity,41.02197802197802,27.571428571428573,67.2113581569783
2025-26,Q1,June,Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,Maternity,42.0,11.362637362637363,27.05389848246991
2025-26,Q1,June,Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,Maternity,76.0,36.61538461538461,48.178137651821864
2025-26,Q1,June,Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Maternity,52.94505494505494,24.263736263736263,45.82814445828144
2025-26,Q1,June,Y63,RXF,MID YORKSHIRE TEACHING NHS TRUST,Maternity,60.175824175824175,39.30769230769231,65.32140248356465
2025-26,Q1,June,Y63,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,Maternity,61.0,33.505494505494504,54.92704017294181
2025-26,Q1,June,Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,Maternity,54.0,30.406593406593405,56.3085063085063
2025-26,Q1,June,Y60,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,Maternity,102.0,73.12087912087912,71.68713639301875
2025-26,Q2,September,Y56,R1H,BARTS HEALTH NHS TRUST,Maternity,198.6086956521739,137.17391304347825,69.06742556917688
2025-26,Q2,September,Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Maternity,60.33695652173913,42.06521739130435,69.71716807782383
2025-26,Q2,September,Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Maternity,88.6086956521739,40.01086956521739,45.15456329735035
2025-26,Q2,September,Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Maternity,62.30434782608695,32.880434782608695,52.77390090718772
2025-26,Q2,September,Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,Maternity,60.0,43.55434782608695,72.59057971014492
2025-26,Q2,September,Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",Maternity,66.0,56.05434782608695,84.93083003952569
2025-26,Q2,September,Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,Maternity,72.73913043478261,59.41304347826087,81.67961745367603
2025-26,Q2,September,Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,Maternity,75.0,63.02173913043478,84.02898550724638
2025-26,Q2,September,Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,Maternity,57.369565217391305,34.19565217391305,59.60591133004927
2025-26,Q2,September,Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Maternity,63.0,29.27173913043478,46.46307798481711
2025-26,Q2,September,Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,Maternity,120.0,70.16304347826087,58.46920289855073
2025-26,Q2,September,Y56,RKE,WHITTINGTON HEALTH NHS TRUST,Maternity,44.17391304347826,26.347826086956523,59.645669291338585
2025-26,Q2,September,Y56,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Maternity,91.0,67.55434782608695,74.23554706163401
2025-26,Q2,September,Y56,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,Maternity,41.0,30.73913043478261,74.97348886532343
2025-26,Q2,September,Y56,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,Maternity,32.0,16.26086956521739,50.815217391304344
2025-26,Q2,September,Y56,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,Maternity,95.0,30.32608695652174,31.92219679633867
2025-26,Q2,September,Y56,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,Maternity,62.92391304347826,58.05434782608695,92.26118500604595
