year,quarter,period_end,region_code,org_code,org_name,available_total,occupied_total,occupancy_total,available_general_acute,occupied_general_acute,occupancy_general_acute,available_learning_disabilities,occupied_learning_disabilities,occupancy_learning_disabilities,available_maternity,occupied_maternity,occupancy_maternity,available_mental_illness,occupied_mental_illness,occupancy_mental_illness,occupancy_band,high_occupancy_92,high_occupancy_95
2025-26,Q2,September,Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,672.0652173913044,649.8369565217391,96.69254407245673,623.0652173913044,619.6521739130435,99.45221729876836,0.0,0.0,,49.0,30.184782608695652,61.60159716060337,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q2,September,Y60,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,402.64130434782606,297.2173913043478,73.81691547660827,260.9891304347826,206.1413043478261,78.98463204364667,0.0,0.0,,102.0,74.16304347826087,72.70886615515772,39.65217391304348,16.91304347826087,42.65350877192983,Below 85%,False,False
2025-26,Q2,September,Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,684.3478260869565,587.2391304347826,85.81003811944092,87.0,69.6304347826087,80.03498250874563,10.0,6.0,60.0,0.0,0.0,,587.3478260869565,511.60869565217394,87.10489303427346,85–91.9% Moderate-high occupancy,False,False
2025-26,Q2,September,Y63,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,45.51086956521739,28.282608695652176,62.144733699546215,45.51086956521739,28.282608695652176,62.144733699546215,0.0,0.0,,0.0,0.0,,0.0,0.0,,Below 85%,False,False
2025-26,Q3,December,Y56,G6V2S,NORTH LONDON NHS FOUNDATION TRUST,690.0,637.7173913043479,92.42281033396345,0.0,0.0,,27.0,17.83695652173913,66.06280193236714,0.0,0.0,,663.0,619.8804347826087,93.49629483900584,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,2275.989130434783,1995.271739130435,87.66613655792274,2066.771739130435,1842.0326086956522,89.12607879332923,0.0,0.0,,199.19565217391303,146.95652173913044,73.77496453126706,10.021739130434783,6.282608695652174,62.68980477223427,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y63,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,1110.9347826086957,965.6847826086956,86.92542512181281,1110.9347826086957,965.6847826086956,86.92542512181281,0.0,0.0,,0.0,0.0,,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,1117.695652173913,1003.5978260869565,89.79169097911075,1057.695652173913,968.9891304347826,91.61322810046451,0.0,0.0,,60.0,34.608695652173914,57.68115942028985,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,179.0,164.56521739130434,91.93587563760019,39.0,35.90217391304348,92.05685618729098,0.0,0.0,,0.0,0.0,,140.0,128.66304347826087,91.90217391304348,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y59,R1F,ISLE OF WIGHT NHS TRUST,290.3804347826087,269.695652173913,92.87666105184353,274.3804347826087,262.7282608695652,95.75327813651309,0.0,0.0,,16.0,6.967391304347826,43.546195652173914,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y56,R1H,BARTS HEALTH NHS TRUST,2139.2282608695655,1945.1739130434783,90.92876850144047,1948.1304347826087,1814.7826086956522,93.15508737474055,0.0,0.0,,191.09782608695653,130.3913043478261,68.23275126557078,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,1092.7282608695652,1041.6739130434783,95.32780933244472,1024.7282608695652,996.7282608695652,97.26756828427473,0.0,0.0,,68.0,44.94565217391305,66.09654731457802,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q3,December,Y61,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,690.0,632.0434782608696,91.6005040957782,87.0,69.3695652173913,79.7351324337831,17.0,12.369565217391305,72.76214833759592,0.0,0.0,,586.0,550.304347826087,93.90859177919573,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y59,RA2,ROYAL SURREY NHS FOUNDATION TRUST,539.0,452.35869565217394,83.92554650318625,476.0,435.79347826086956,91.5532517354768,0.0,0.0,,63.0,16.565217391304348,26.293995859213247,0.0,0.0,,Below 85%,False,False
2025-26,Q3,December,Y58,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,1095.1521739130435,989.1195652173913,90.31800226293744,1022.3586956521739,947.5760869565217,92.68528658154098,0.0,0.0,,72.79347826086956,41.54347826086956,57.0703299985068,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,386.85869565217394,365.8152173913044,94.56042257874182,386.85869565217394,365.8152173913044,94.56042257874182,0.0,0.0,,0.0,0.0,,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y63,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,694.7282608695651,612.7934782608695,88.20621137448174,611.1086956521739,544.5217391304348,89.10390950161859,0.0,0.0,,83.6195652173913,68.27173913043478,81.64565189132979,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,1825.8152173913043,1715.7282608695652,93.97053132906683,1692.8152173913043,1636.7065217391305,96.68548019442787,0.0,0.0,,133.0,79.02173913043478,59.41484145145473,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,1506.3152173913045,1417.217391304348,94.08504773381632,1417.7065217391305,1377.2065217391305,97.14327335178527,0.0,0.0,,88.6086956521739,40.01086956521739,45.15456329735035,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,145.0,108.65217391304348,74.93253373313344,145.0,108.65217391304348,74.93253373313344,0.0,0.0,,0.0,0.0,,0.0,0.0,,Below 85%,False,False
2025-26,Q3,December,Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,454.554347826087,393.4673913043478,86.56113249958152,393.60869565217394,362.4782608695652,92.09101955152987,0.0,0.0,,60.94565217391305,30.98913043478261,50.847155341537366,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,407.5978260869565,360.5,88.44502520067202,167.05434782608697,142.18478260869566,85.11288958292667,0.0,0.0,,0.0,0.0,,240.54347826086956,218.31521739130434,90.75915047446904,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,425.1630434782609,385.85869565217394,90.755464655503,365.1630434782609,337.1195652173913,92.32028575680906,0.0,0.0,,60.0,48.73913043478261,81.23188405797102,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,389.4782608695652,331.50000000000006,85.11386470194242,325.4782608695652,305.19565217391306,93.76836761955651,32.0,13.152173913043478,41.10054347826087,32.0,13.152173913043478,41.10054347826087,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y60,RBK,WALSALL HEALTHCARE NHS TRUST,525.4565217391305,458.9021739130435,87.33399528360431,493.95652173913044,440.7391304347826,89.22630050171641,0.0,0.0,,31.5,18.16304347826087,57.66045548654245,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,784.2173913043479,701.2826086956521,89.42451627210733,752.2173913043479,683.0108695652174,90.79966475926247,0.0,0.0,,32.0,18.27173913043478,57.09918478260869,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y62,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,1261.6847826086957,1200.6847826086957,95.16519491707948,1195.3804347826087,1164.4239130434783,97.41032052739259,0.0,0.0,,66.30434782608695,36.26086956521739,54.68852459016394,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q3,December,Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,182.8804347826087,151.6195652173913,82.90638930163448,182.8804347826087,151.6195652173913,82.90638930163448,0.0,0.0,,0.0,0.0,,0.0,0.0,,Below 85%,False,False
2025-26,Q3,December,Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,213.0,145.6086956521739,68.36088997754644,203.0,139.58695652173913,68.76204754765473,0.0,0.0,,0.0,0.0,,10.0,6.021739130434782,60.21739130434782,Below 85%,False,False
2025-26,Q3,December,Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,522.3695652173913,470.79347826086956,90.12651379583005,495.4130434782609,469.42391304347825,94.75404800561674,0.0,0.0,,26.956521739130434,1.3695652173913044,5.080645161290323,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,183.75,169.33695652173913,92.15616681455191,183.75,169.33695652173913,92.15616681455191,0.0,0.0,,0.0,0.0,,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,1131.2065217391305,1079.9565217391305,95.46943913289965,1070.945652173913,1019.695652173913,95.21450972829783,0.0,0.0,,60.26086956521739,60.26086956521739,100.0,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q3,December,Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,893.3913043478261,835.1956521739131,93.4859840373759,825.3913043478261,819.4782608695652,99.28360724820902,0.0,0.0,,68.0,15.717391304347826,23.113810741687978,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,322.69565217391306,280.92391304347825,87.05537590945835,296.2826086956522,267.04347826086956,90.1313375889647,0.0,0.0,,26.41304347826087,13.880434782608695,52.5514403292181,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y63,RCF,AIREDALE NHS FOUNDATION TRUST,404.39130434782606,357.14130434782606,88.31577249758091,375.39130434782606,343.5,91.5045170257123,0.0,0.0,,29.0,13.641304347826088,47.03898050974513,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y63,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,165.22826086956522,107.6413043478261,65.147029800671,139.22826086956522,97.70652173913044,70.17721914279022,0.0,0.0,,0.0,0.0,,26.0,9.934782608695652,38.21070234113713,Below 85%,False,False
2025-26,Q3,December,Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",497.5326086956522,488.25,98.13427129530508,478.5326086956522,474.1630434782609,99.08688245315162,0.0,0.0,,19.0,14.08695652173913,74.14187643020595,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q3,December,Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,573.6956521739131,542.1086956521739,94.49412656309207,516.9673913043479,509.79347826086956,98.61230840394441,0.0,0.0,,56.72826086956522,32.31521739130435,56.96493581145814,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,587.0,493.76086956521743,84.11599140804385,544.0,461.60869565217394,84.85453964194375,0.0,0.0,,43.0,32.15217391304348,74.77249747219413,0.0,0.0,,Below 85%,False,False
2025-26,Q3,December,Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,1270.195652173913,1198.108695652174,94.32473600438139,1206.4782608695652,1156.4021739130435,95.8493999783776,0.0,0.0,,63.71739130434783,41.70652173913044,65.45547594677585,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,1476.695652173913,1255.858695652174,85.04519491226004,1352.4130434782608,1200.4021739130435,88.76002636189743,0.0,0.0,,124.28260869565217,55.45652173913044,44.62130488018192,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y58,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,203.0,177.83695652173913,87.60441207967445,0.0,0.0,,0.0,0.0,,0.0,0.0,,203.0,177.83695652173913,87.60441207967445,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,723.7934782608695,674.5760869565217,93.20007809097599,653.1086956521739,646.5869565217391,99.00143128182938,0.0,0.0,,70.68478260869566,27.98913043478261,39.59710902660311,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1529.7608695652175,1455.5869565217392,95.15127399849365,1529.7608695652175,1455.5869565217392,95.15127399849365,0.0,0.0,,0.0,0.0,,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q3,December,Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,95.0,83.29347826086956,87.67734553775743,95.0,83.29347826086956,87.67734553775743,0.0,0.0,,0.0,0.0,,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,110.25,74.04347826086956,67.15961747017647,22.5,13.630434782608695,60.57971014492753,0.0,0.0,,87.75,60.41304347826087,68.84677319459928,0.0,0.0,,Below 85%,False,False
2025-26,Q3,December,Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,158.0,116.21739130434783,73.55531095211887,158.0,116.21739130434783,73.55531095211887,0.0,0.0,,0.0,0.0,,0.0,0.0,,Below 85%,False,False
2025-26,Q3,December,Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",1000.0652173913044,886.9673913043479,88.69095493772146,937.0,823.9021739130435,87.92979444109322,0.0,0.0,,63.06521739130435,63.06521739130435,100.0,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y63,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,490.0,448.0217391304348,91.43300798580303,458.0,428.9130434782609,93.64913613062464,0.0,0.0,,32.0,19.108695652173914,59.714673913043484,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y63,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,480.2608695652174,432.70652173913044,90.09822560202788,456.95652173913044,412.6195652173913,90.29733587059943,0.0,0.0,,23.304347826086957,20.08695652173913,86.19402985074626,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,566.3369565217391,503.9347826086957,88.98144060802642,532.3369565217391,481.6521739130435,90.4788157223073,0.0,0.0,,34.0,22.282608695652176,65.53708439897699,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y63,RGD,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,389.4891304347826,358.10869565217394,91.94318086679877,0.0,0.0,,9.358695652173912,6.695652173913044,71.54471544715449,0.0,0.0,,380.1304347826087,351.4130434782609,92.44538487933204,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y61,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,242.8913043478261,181.4673913043478,74.71135773740266,242.8913043478261,181.4673913043478,74.71135773740266,0.0,0.0,,0.0,0.0,,0.0,0.0,,Below 85%,False,False
2025-26,Q3,December,Y61,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,1082.695652173913,897.358695652174,82.88189703638264,973.695652173913,853.4782608695652,87.65349408350079,0.0,0.0,,109.0,43.880434782608695,40.2572796170722,0.0,0.0,,Below 85%,False,False
2025-26,Q3,December,Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,451.67391304347825,350.32608695652175,77.56172690956346,422.0,336.6521739130435,79.77539666185865,0.0,0.0,,29.67391304347826,13.673913043478262,46.08058608058608,0.0,0.0,,Below 85%,False,False
2025-26,Q3,December,Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,501.52173913043475,432.1304347826087,86.16384915474643,461.1847826086956,414.4130434782609,89.85835159914211,0.0,0.0,,40.33695652173913,17.717391304347824,43.923470762597674,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1104.7934782608697,1000.7608695652174,90.58352436516759,1044.2826086956522,952.0326086956521,91.16618439952535,0.0,0.0,,60.51086956521739,48.72826086956522,80.52811208909645,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y58,RH5,SOMERSET NHS FOUNDATION TRUST,1254.4673913043478,1104.7826086956522,88.06786181559818,1122.141304347826,986.2173913043479,87.8870947431638,0.0,0.0,,37.0,29.945652173913043,80.93419506462985,95.32608695652173,88.6195652173913,92.96465222348917,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,1161.2391304347827,1048.0760869565217,90.25497500795626,1100.9021739130435,1030.2391304347825,93.58135126329195,0.0,0.0,,60.33695652173913,17.83695652173913,29.56224103765087,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y60,RHA,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,877.0217391304348,704.6630434782608,80.34727214138759,11.869565217391305,9.380434782608695,79.02930402930403,58.76086956521739,54.32608695652174,92.45283018867924,0.0,0.0,,806.3913043478261,640.9565217391304,79.48455275785841,Below 85%,False,False
2025-26,Q3,December,Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1272.1195652173915,1168.3695652173913,91.84432007519116,1216.6847826086957,1129.8695652173913,92.86460892482243,0.0,0.0,,55.43478260869565,38.5,69.45098039215686,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y63,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1632.6413043478262,1461.2065217391305,89.49954395052029,1515.0326086956522,1382.0108695652175,91.2198761685428,0.0,0.0,,117.6086956521739,79.19565217391305,67.33826247689466,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y59,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,1150.2608695652175,1093.5217391304348,95.0672815240399,1106.2608695652175,1053.3152173913043,95.21399937116803,0.0,0.0,,44.0,40.20652173913044,91.37845849802372,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q3,December,Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,626.5434782608696,592.3913043478261,94.54911349363312,575.5434782608696,549.8804347826087,95.54107648725211,0.0,0.0,,51.0,42.51086956521739,83.35464620630862,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,1285.891304347826,1069.1304347826087,83.14314212777468,1209.891304347826,1005.1630434782609,83.07878896774774,0.0,0.0,,76.0,63.96739130434783,84.16762013729976,0.0,0.0,,Below 85%,False,False
2025-26,Q3,December,Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,1038.413043478261,961.25,92.56913768919965,963.4130434782609,896.2282608695652,93.02637813931449,0.0,0.0,,75.0,65.02173913043478,86.69565217391305,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,483.6521739130435,440.25,91.02615965480044,425.6521739130435,405.7717391304348,95.329417773238,0.0,0.0,,58.0,34.47826086956522,59.445277361319334,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,872.1086956521739,832.5978260869565,95.46950170750554,809.1086956521739,801.2717391304348,99.0314086891104,0.0,0.0,,63.0,31.32608695652174,49.7239475500345,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q3,December,Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,169.84782608695653,153.33695652173913,90.27902214258286,56.630434782608695,55.22826086956522,97.52399232245682,0.0,0.0,,0.0,0.0,,113.21739130434783,98.1086956521739,86.65514592933947,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,482.9130434782609,429.4673913043478,88.93265508238048,442.9130434782609,397.07608695652175,89.65102581721803,0.0,0.0,,40.0,32.391304347826086,80.9782608695652,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y60,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1423.804347826087,1293.163043478261,90.82449041911596,1359.804347826087,1237.9347826086957,91.03771322600758,0.0,0.0,,64.0,55.22826086956522,86.29415760869566,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y63,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,541.4347826086956,485.21739130434787,89.61695976873044,541.4130434782609,485.19565217391306,89.61654286287894,0.0,0.0,,0.021739130434782608,0.021739130434782608,100.0,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y62,RJN,EAST CHESHIRE NHS TRUST,332.0,285.6847826086956,86.04963331587217,307.0,282.54347826086956,92.03370627389889,0.0,0.0,,25.0,3.141304347826087,12.565217391304348,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,553.2934782608696,457.4891304347826,82.68471406400408,512.2934782608696,438.2826086956522,85.55303303558168,0.0,0.0,,41.0,19.206521739130434,46.84517497348886,0.0,0.0,,Below 85%,False,False
2025-26,Q3,December,Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1477.0,1265.4239130434783,85.6752818580554,1357.0,1200.5978260869565,88.47441607125693,0.0,0.0,,120.0,64.82608695652173,54.021739130434774,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,730.9239130434783,674.7391304347826,92.31318313629266,682.9239130434783,645.0,94.44683187699947,0.0,0.0,,48.0,29.73913043478261,61.95652173913043,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1116.358695652174,1008.9021739130435,90.37437320480988,1058.358695652174,963.7934782608696,91.0649179923795,0.0,0.0,,58.0,45.108695652173914,77.7736131934033,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1147.195652173913,1061.608695652174,92.53946296261205,1072.195652173913,1041.554347826087,97.1421909531437,0.0,0.0,,75.0,20.054347826086957,26.73913043478261,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y56,RKE,WHITTINGTON HEALTH NHS TRUST,288.3369565217391,257.17391304347825,89.19214385343236,249.0326086956522,232.82608695652175,93.49220898258478,0.0,0.0,,39.30434782608695,24.347826086956523,61.946902654867266,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y56,RKL,WEST LONDON NHS TRUST,750.6847826086956,670.8804347826087,89.36912673935393,68.6195652173913,54.21739130434783,79.01156344051957,0.0,0.0,,0.0,0.0,,682.0652173913044,616.6630434782609,90.41115537848606,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,129.65217391304347,101.30434782608695,78.13547954393026,129.65217391304347,101.30434782608695,78.13547954393026,0.0,0.0,,0.0,0.0,,0.0,0.0,,Below 85%,False,False
2025-26,Q3,December,Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,851.8260869565217,801.5217391304349,94.09452837893019,801.8260869565217,764.8804347826087,95.39231102917255,0.0,0.0,,50.0,36.641304347826086,73.28260869565217,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y60,RLQ,WYE VALLEY NHS TRUST,313.3369565217391,293.1521739130435,93.55812259340203,296.3369565217391,284.4130434782609,95.9762315225764,0.0,0.0,,17.0,8.73913043478261,51.40664961636829,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,415.29347826086956,412.4782608695652,99.32211374878949,392.29347826086956,389.4782608695652,99.28236956581972,0.0,0.0,,23.0,23.0,100.0,0.0,0.0,,95%+ Very high occupancy,True,True
2025-26,Q3,December,Y60,RLY,NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,156.92391304347825,133.48913043478262,85.06614947703818,0.0,0.0,,9.0,7.086956521739131,78.74396135265701,0.0,0.0,,147.92391304347825,126.40217391304348,85.4508046145933,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,986.6521739130435,903.0869565217391,91.53042788525096,906.8369565217391,863.7717391304348,95.25105179254216,0.0,0.0,,79.81521739130434,39.31521739130435,49.25779654092334,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,1581.8260869565217,1462.4456521739132,92.45299873563852,1520.5978260869565,1418.0869565217392,93.25851531505774,0.0,0.0,,61.22826086956522,44.358695652173914,72.4480738505237,0.0,0.0,,92–94.9% High occupancy,True,False
2025-26,Q3,December,Y62,RMC,BOLTON NHS FOUNDATION TRUST,620.0760869565217,549.8804347826086,88.67950987782002,567.0760869565217,503.55434782608694,88.79837457591381,0.0,0.0,,53.0,46.32608695652174,87.40771123872027,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
2025-26,Q3,December,Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,483.8152173913044,439.7608695652174,90.89438565747791,451.8152173913044,422.1304347826087,93.42988428320542,0.0,0.0,,32.0,17.630434782608695,55.09510869565217,0.0,0.0,,85–91.9% Moderate-high occupancy,False,False
